iscnPrefix,classTitle,classDescription,author,imageUrl,catalogId,mintCount,listCount,editionTitleEn,editionTitleZh,editionDescriptionEn,editionDescriptionZh,editionPriceUSD,classId
iscn://likecoin-chain/lA-HYYx-CirYi4JoDJW12YQPX7p6QuN7oAq_Gn4zHcI,A Defence of Poetry and Other Essays,,"""Shelley, Percy Bysshe, 1792-1822""",https://www.gutenberg.org/cache/epub/5428/pg5428.cover.medium.jpg,5428,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft13wkd2tfhuz620ct9gnuydplfum9qrzpe23j70ra9c595r0zuuufqedtmya
iscn://likecoin-chain/z8hg2ybFIGaG6VACNTZx3ud_u4evEyJi2ACMqH588YU,A Description of the Bar-and-Frame-Hive With an Abstract of Wildman's Complete Guide for the Management of Bees Throughout the Year,,"""Munn, William Augustus""",https://www.gutenberg.org/cache/epub/19319/pg19319.cover.medium.jpg,19319,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1n6wp660gd9jsejv9cv03d8p709rslvmwzp5vn9a69y9frgdmk23q9wszh6
iscn://likecoin-chain/IlLATfMZm5FNHUF5AXgu0ObdOTzGU3vHWZ4OXavXwIs,A Desperate Character and Other Stories,,"""Turgenev, Ivan Sergeevich, 1818-1883"",""Garnett, Constance, 1861-1946 [Translator]""",https://www.gutenberg.org/cache/epub/8871/pg8871.cover.medium.jpg,8871,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft15q2e37mdjdppt8k9ldj8fwuv7gkwnpxtncht0lfw9txq9hnmgp6s6uqqkg
iscn://likecoin-chain/RmuqKEGhxqNIADFUxfeASr0aWPK0i3rZTvVwtcLWtpE,A Difficult Problem 1900,,"""Green, Anna Katharine, 1846-1935""",https://www.gutenberg.org/cache/epub/22807/pg22807.cover.medium.jpg,22807,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1nsfz854tsjkm53sagm95ezc9fwfxa49kk0v2m25pq4zhhyrycqlsrv0q84
iscn://likecoin-chain/g65dLBvO16KvbWm99r9cR688Tp7EtkijpL3tcJq1Bas,A Distinguished Provincial at Paris,,"""Balzac, Honoré de, 1799-1850"",""Marriage, Ellen, 1865-1946 [Translator]""",https://www.gutenberg.org/cache/epub/1559/pg1559.cover.medium.jpg,1559,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1pecc02q049st5rru9npslhwlsg83da82a92hqrl2kw0x7pwr5mwqfreg0g
iscn://likecoin-chain/mUCfJa7NKUwuuU6SGitGjTse-XzrL3tOnMU8pGUfIu4,"A District Messenger Boy, and A Necktie Party",,"""Otis, James, 1848-1912""",https://www.gutenberg.org/cache/epub/5882/pg5882.cover.medium.jpg,5882,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1evpq2935a6nn4kuw5pa4v4ez8nhkdxcsxvvkveuclzvr9y0dj9nsxwgh3k
iscn://likecoin-chain/tIChEoeIUfmxy4nI1To-lyAsAOHiIYvAQZOqDS7sKSo,A Doll's House : a play,,"""Ibsen, Henrik, 1828-1906""",https://www.gutenberg.org/cache/epub/2542/pg2542.cover.medium.jpg,2542,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft13jlpds0dy9g3lfnrw87yam4ktfxnmd6tmk3tj43q2ggfgjz9avls4q9gke
iscn://likecoin-chain/ZuiLSNduqzp19Ru3se0IsuoDktg7775Ri1zGOIzGoIE,A Doll's House,,"""Ibsen, Henrik, 1828-1906""",https://www.gutenberg.org/cache/epub/15492/pg15492.cover.medium.jpg,15492,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1llkejx3ge6e59jmsx7cxu8t6wlhqunrkldf437uqte28vdxu8grsuus2tn
iscn://likecoin-chain/QRuxKouF3dwWD0Y1OelQyD-ssDjdr2C_mziIZcF84RE,A Domestic Problem : Work and Culture in the Household,,"""Diaz, Abby Morton, 1821-1904""",https://www.gutenberg.org/cache/epub/6704/pg6704.cover.medium.jpg,6704,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft188j74qlwaumy8z5fzdrcvatjw03lm0vv77nsrtwke88qu86f7aqs3uv7na
iscn://likecoin-chain/0J3J9NBnKBYSPoVeO6x3jwfClQ3coULVBU_firDO6iA,A Double Barrelled Detective Story,,"""Twain, Mark, 1835-1910""",https://www.gutenberg.org/cache/epub/9017/pg9017.cover.medium.jpg,9017,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft14xhftpsy6737c65u3h5qg0r7lkh6cgme85x7datj7gjauec8j8xqgnp8jp
iscn://likecoin-chain/D4RZnGmq8THRHe8LmftW43xhd-D7err4Ad0uMqyHhUw,A Double Story,,"""MacDonald, George, 1824-1905""",https://www.gutenberg.org/cache/epub/5676/pg5676.cover.medium.jpg,5676,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1zzh9tc5x6m90gz0k8u24904es73js4e3wv5wte6pjkjmqtdk8q0q3l75gz
iscn://likecoin-chain/fAmYG8r9wZ5eoNRFQIA6qlThn0xLMw1Zra9x6wUoP3w,A Dreamer's Tales,,"""Dunsany, Lord, 1878-1957"",""Sime, Sidney Herbert, 1867-1941 [Illustrator]""",https://www.gutenberg.org/cache/epub/57277/pg57277.cover.medium.jpg,57277,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1uqxa3r7rdrttc8lrnzhwv5h865w7wrtpmsznp8tmlatpqu3fpa7s4vlr6d
iscn://likecoin-chain/Z0otRMBwIJVA3nroad3AJJHbpojTKg-cpYkuXk3VaGA,A Family Man : in three acts,,"""Galsworthy, John, 1867-1933""",https://www.gutenberg.org/cache/epub/4764/pg4764.cover.medium.jpg,4764,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1k253packlry9m65jxa7w2klnxh0r2w2tfxunctf3fpfz7vz3evcsca3ykj
iscn://likecoin-chain/YqfmoijdzzxeOyuaxGFA4hWDG2btqrgAGb-164duZW0,A Fascinating Traitor: An Anglo-Indian Story,,"""Savage, Richard, 1846-1903""",https://www.gutenberg.org/cache/epub/5972/pg5972.cover.medium.jpg,5972,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1a98rtd3w0me36skfzaf3fv4sngkkzpdqxcvsk4u4p2va7dj5jvhq7cvple
iscn://likecoin-chain/iwj3BRPOyXbJQQ-iFTxJuN4X0n5V1VasrGFEBImeyVc,A Few Words About the Devil And Other Biographical Sketches and Essays,,"""Bradlaugh, Charles, 1833-1891""",https://www.gutenberg.org/cache/epub/36269/pg36269.cover.medium.jpg,36269,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1nsxy8myvurc8v7nfeg3wdjgadfyr9dtxq9kphjnlu343m8zznzwqj4m8pt
iscn://likecoin-chain/zISkL-KRDnYhzxuQ4TErJQZSRKqO-AxnMQ7DqxmTcro,A First Family of Tasajara,,"""Harte, Bret, 1836-1902""",https://www.gutenberg.org/cache/epub/2723/pg2723.cover.medium.jpg,2723,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft14jxqv7r552zl2apvy2q9lahpnwmq5dgqw0tzmxj4ng93k3edlcqq4xrsal
iscn://likecoin-chain/QDxUsSSM7x2YjL1RjeHlsoKhjgd1G80rhHMn7ekS2k8,"A Flight in Spring In the car Lucania from New York to the Pacific coast and back, during April and May, 1898",,"""Knowles, J. Harris (John Harris), 1832-1908""",https://www.gutenberg.org/cache/epub/33620/pg33620.cover.medium.jpg,33620,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1m5pwlx2wjd8r9y42s0tcawecmh6vnxm9u3yd3d8ldj8dcma4up4qfe7gut
iscn://likecoin-chain/BQkk6SqCOs1YS5ROijhCjYSMsH5rIlIgji4lf0RjSsI,A Florida Sketch-Book,,"""Torrey, Bradford, 1843-1912""",https://www.gutenberg.org/cache/epub/59608/pg59608.cover.medium.jpg,59608,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft10fd0apeqyw9s6ekxmjj3ude24j5fu8sd4jpammgeejp5sw4hn2us9t6sq9
iscn://likecoin-chain/zdxRaC5ce-Wgv_dijRyqJ9n6IQLzHSYJ9eCZLzWTEmo,A Fool and His Money,,"""McCutcheon, George Barr, 1866-1928""",https://www.gutenberg.org/cache/epub/6325/pg6325.cover.medium.jpg,6325,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1xksxfssda3xd0mnkn8lerkvrmtluxz47tn2q3tgzp3pa7v3ss7rqfnpyce
iscn://likecoin-chain/9r_GOF_JCOUIX01io5P8Q4uJzV-OWp1Y04Xr0SQUQLk,A Fool There Was,,"""Browne, Porter Emerson, 1879-1934""",https://www.gutenberg.org/cache/epub/6305/pg6305.cover.medium.jpg,6305,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19x0upkfgsshdwyejaedzg9wksfjauhtqu4r6mkceg782sjfqwxqq40fcwl
iscn://likecoin-chain/OJoodT8vtQMQOfzM7WmmlZeOcMSBZpfG7DSHvOrKkXU,A Foregone Conclusion,,"""Howells, William Dean, 1837-1920""",https://www.gutenberg.org/cache/epub/7839/pg7839.cover.medium.jpg,7839,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1y60thxlprmyl5ygahs9eccau7dlcfxt82psk2vlrze3wveaz3hgsgqw6mm
iscn://likecoin-chain/qqHOw3mYap3_BeD1ZSfUUNx7Vwofdyu64ZzhJ8ZS5cA,A Garland for Girls,,"""Alcott, Louisa May, 1832-1888""",https://www.gutenberg.org/cache/epub/5830/pg5830.cover.medium.jpg,5830,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1l4lvcux2xyzu7k2jl3hxu2pskrqm7vy4cp28j59tzszneepscdhsl2aen0
iscn://likecoin-chain/xezbdXZNITbLznEtMhwQcwdyf3l8nijfqiy32ecvHNQ,A Gentleman of France: Being the Memoirs of Gaston de Bonne Sieur de Marsac,,"""Weyman, Stanley John, 1855-1928""",https://www.gutenberg.org/cache/epub/1939/pg1939.cover.medium.jpg,1939,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19vp7q4kaucwld97qsyj35290gc80httvre5t54sjvnhtafx2y2as0fevwm
iscn://likecoin-chain/zO8bBqRZCEPkJJVv41tmBW2HTMcV_s_o8bFPxYx13OQ,A Gentleman's Gentleman 1909,,"""Smith, Francis Hopkinson, 1838-1915""",https://www.gutenberg.org/cache/epub/23696/pg23696.cover.medium.jpg,23696,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ah975xh4q4gd2y3un2cdnxnns8jdwwlmgregrq5ge7v8rapggcts2yaqaa
iscn://likecoin-chain/dzyG64ScouQXKtAb4h_3eIxVdbMQs_7ScidrvfgA-Xo,A Good-For-Nothing 1876,,"""Boyesen, Hjalmar Hjorth, 1848-1895""",https://www.gutenberg.org/cache/epub/23174/pg23174.cover.medium.jpg,23174,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1m3mqsg7v07j7j0sa0vxtljffs8q676tjlgv3k9cfeekkrgqxsp5qqfsmfp
iscn://likecoin-chain/5lZ4Tyk4kPIfDuJZZ6sQF3RV5L4mtsIHnHorIoFhizg,A Half-Century of Conflict - Volume II,,"""Parkman, Francis, 1823-1893""",https://www.gutenberg.org/cache/epub/7064/pg7064.cover.medium.jpg,7064,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft10qctp7q6tcnss8m269s6ehrcsc0c73w4wd6hu9mreht8qtha6vdqmkvhwc
iscn://likecoin-chain/6XPQyOH-DvBsj1h_qaRxCPpIKe_zWpxlRwrB5lDInw0,A Handbook of Ethical Theory,,"""Fullerton, George Stuart, 1859-1925""",https://www.gutenberg.org/cache/epub/6463/pg6463.cover.medium.jpg,6463,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft17ty8zqw64xe0x79d7dh0ysske3tkaqplf6hswc5vqqv7vctns9pq3yx952
iscn://likecoin-chain/MhculCWnuEpv4PHohX-dttyatP34bxSmxCST9wbGvqg,"A Handbook to Agra and the Taj, Sikandra, Fatehpur-Sikri and the Neighbourhood",,"""Havell, E. B. (Ernest Binfield), 1861-1934""",https://www.gutenberg.org/cache/epub/12006/pg12006.cover.medium.jpg,12006,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1jnv00gflhnuflr389ajahparnu3ce04azw8htdd7dwmtp7w3ghwslpuan3
iscn://likecoin-chain/XRvE8adOIytnHjcPKrWUEjMCqKIkyTYnCTmkfaP-jqE,A Heap o' Livin',,"""Guest, Edgar A. (Edgar Albert), 1881-1959""",https://www.gutenberg.org/cache/epub/328/pg328.cover.medium.jpg,328,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1z3gy0z2vlnu0csgsu932yr548dpxjmvvyn5qslgy8txhvnhrd2qssfgkal
iscn://likecoin-chain/cXe_gKWyCsEOVq7O36Rm4LuGrDQA4dL4jvCtGQrIz6M,A Heart-Song of To-day (Disturbed by Fire from the 'Unruly Member'): A Novel,,"""Savigny, Annie G. (Annie Gregg), -1901""",https://www.gutenberg.org/cache/epub/7184/pg7184.cover.medium.jpg,7184,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1yhzpk859r853k97k9akvx4ap3c5fyn4667kqdufyy9pkrdweuhgs3ahrqd
iscn://likecoin-chain/nQRZ2sbPh5yV4B1sx0iH6Ol7IuFWDPbp_jPtwtNCQ8M,A Hidden Life and Other Poems,,"""MacDonald, George, 1824-1905""",https://www.gutenberg.org/cache/epub/10578/pg10578.cover.medium.jpg,10578,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1gett8dx9x3z5lfgrl7hv8x35jlk893j9v9e7dzzkp3w45xvr2q6q6rjdme
iscn://likecoin-chain/-OWJEwh08pXDmI36Es5VoMc4MBr8WZw2wE8a6MKoSAw,"A Hilltop on the Marne Being Letters Written June 3-September 8, 1914",,"""Aldrich, Mildred, 1853-1928""",https://www.gutenberg.org/cache/epub/11011/pg11011.cover.medium.jpg,11011,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19ceyhpfl93xeketav6jkse7y5kwqgnnug3xppr77gdnuvat3dl5s2xl8q3
iscn://likecoin-chain/VMVWYjX0QTMenZaWOKm1OUtLj4QOUxDgth4ytWZK6S8,A History of English Romanticism in the Nineteenth Century,,"""Beers, Henry A. (Henry Augustin), 1847-1926""",https://www.gutenberg.org/cache/epub/15931/pg15931.cover.medium.jpg,15931,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft17nw7mx4pk23gu8w2pwue4pnezkfd4zhraddcsuhvqlg9atl5rghsxwkdvu
iscn://likecoin-chain/hXtxbZ2VflLM_lKv1PL4yYUkKyMnQ-1IVae2-DpNG2Y,A History of Freedom of Thought,,"""Bury, J. B. (John Bagnell), 1861-1927""",https://www.gutenberg.org/cache/epub/10684/pg10684.cover.medium.jpg,10684,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1llvx8mcuuq3xy9gd4yzjx8mgehdvl0a0egtvr444w32x0lcwfvss0nlvvd
iscn://likecoin-chain/X-N-4qOpyeXHRdxOiJN57Zhw5j_UR7aAGfHzBsbUpgw,A History of Greek Art With an Introductory Chapter on Art in Egypt and Mesopotamia,,"""Tarbell, F. B. (Frank Bigelow), 1853-1920""",https://www.gutenberg.org/cache/epub/4390/pg4390.cover.medium.jpg,4390,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1f9yhnqzn6mt98t6t2ue07fp0u9fnzkae3qe86nmuqte6vdkv2k3ss6dglu
iscn://likecoin-chain/UlvNJ811eOJt--ZpMZGt8x1w6OLpzYBt0-tERPs-5NM,A History of Science — Volume 2,,"""Williams, Edward Huntington, 1868-1944"",""Williams, Henry Smith, 1863-1943""",https://www.gutenberg.org/cache/epub/1706/pg1706.cover.medium.jpg,1706,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1jkwgp5hmr4l4m5a4n06anf8mwack94yxmlusknqsatlhqg9kr32swl46gl
iscn://likecoin-chain/J64lDUadimAZtVR0ToHESu4dMEtaGL9Ph2HobUYFBYk,A History of Science — Volume 3,,"""Williams, Edward Huntington, 1868-1944"",""Williams, Henry Smith, 1863-1943""",https://www.gutenberg.org/cache/epub/1707/pg1707.cover.medium.jpg,1707,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1uwdwdt2nanu5vhva0mxr6y9046qftnj2dmaqgmxrwuzhc6ml607ss070cy
iscn://likecoin-chain/EkZNCNSiGpVol8T4rXjSjodAQLtRTiZbLccrHNfcBPE,A History of Science — Volume 4,,"""Williams, Edward Huntington, 1868-1944"",""Williams, Henry Smith, 1863-1943""",https://www.gutenberg.org/cache/epub/1708/pg1708.cover.medium.jpg,1708,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1tpfuna592zm0ukz64hjjakkwhpp8g9smufs0xdqp7fwn0n6nsq4s4jxzp6
iscn://likecoin-chain/g__hLjWHEjBV5lB0O3K6M7HtcrgbDUKm0jtfTzY4W58,A History of the Nations and Empires Involved and a Study of the Events Culminating in the Great Conflict,,"""Hordynski, Joseph""",https://www.gutenberg.org/cache/epub/60867/pg60867.cover.medium.jpg,60867,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft16eddp9cfpugrmnfwfhadxw48nrl8ug4wns8nqqv2k8eas7jqryas60p2wg
iscn://likecoin-chain/HfFwaVb0nBFVcnua8edIkOB57hEdXdvnoR4yWUf3JEU,A History of the Republican Party,,"""Platt, George Washington, 1875-""",https://www.gutenberg.org/cache/epub/37737/pg37737.cover.medium.jpg,37737,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1lw4j4lktyq2m2na07wy6x4du45f055r82yvtl05u9cj656mtq4sshxc64n
iscn://likecoin-chain/f60mFuLHLcIyZncagFXfjQWX0Em-_wbJpBdIkk7b5BI,A Hive of Busy Bees,,"""Williams, Effie Mae Hency""",https://www.gutenberg.org/cache/epub/7027/pg7027.cover.medium.jpg,7027,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1uqxv8l05xe2tjrt4ljp95vy0dvytz6f2w3f27ppt3hfu346zmkxsn90006
iscn://likecoin-chain/W8r-l43SMA3xPD2Xx6gVL3XE0iNrLG-_kqYsrOHGwqc,A Holiday in the Happy Valley with Pen and Pencil,,"""Swinburne, T. R.""",https://www.gutenberg.org/cache/epub/11873/pg11873.cover.medium.jpg,11873,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1s9pxlwmuf4p0dfnulga70509pf8jf0ltaqj6l3cq7643yzg40n7q2ndxw2
iscn://likecoin-chain/hTSmxeKaARb1ET84NILRFChrwlUpiNi3dmzAyRlpwU4/1,A House of Gentlefolk,,"""Turgenev, Ivan Sergeevich, 1818-1883"",""Garnett, Constance, 1861-1946 [Translator]""",https://www.gutenberg.org/cache/epub/5721/pg5721.cover.medium.jpg,5721,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1wq47wyq609htvazvu2fj7xdd9h3phted4uj6g5h4r2u86xzxn0kslt7ddr
iscn://likecoin-chain/NRXDYn3U0HcaT5_YLhWMBN7PbFY4YUfXKj3JeH9GIN4,A House to Let,,"""Collins, Wilkie, 1824-1889"",""Dickens, Charles, 1812-1870"",""Gaskell, Elizabeth Cleghorn, 1810-1865"",""Procter, Adelaide Anne, 1825-1864""",https://www.gutenberg.org/cache/epub/9714/pg9714.cover.medium.jpg,9714,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1nhcqpkanfyzwtn727fv7kalpqkqwjl8pe70d93f754uwdrtmhjjsnskjc8
iscn://likecoin-chain/zUgkC6lf-NF38wa3yz1Qqdq-fxfdRmqT8MmbEDjNBIs,A Husband by Proxy,,"""Steele, Jack""",https://www.gutenberg.org/cache/epub/19523/pg19523.cover.medium.jpg,19523,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1jwh3255jrvkq0gzpscvthhw9azdtku5kmaqekhq30a9xpf86ws3snydngf
iscn://likecoin-chain/m4MnUGtDxfqBj8QBSluYPB_DQuHB5KvCukt1_jpJ9bE,A Jongleur Strayed Verses on Love and Other Matters Sacred and Profane,,"""Le Gallienne, Richard, 1866-1947""",https://www.gutenberg.org/cache/epub/17619/pg17619.cover.medium.jpg,17619,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1x23f07l28yng9sqt9d0ry3scprq0zxqjpf0ssatqwta7yafrmvfsphz3e3
iscn://likecoin-chain/_Pv5mpv8qBiEmAOPVg6MCuK5VQOrTiCLW3yY7zhoHXA,A Kindergarten Story Book,,"""Hoxie, Jane L. (Jane Lincoln), 1863-1930""",https://www.gutenberg.org/cache/epub/14127/pg14127.cover.medium.jpg,14127,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1kfcwstxmw2wxzr2gv08ca4svzm4n4x6xgnes3fkwr82g6uck32js5cmqgm
iscn://likecoin-chain/cwGS9aBAnA1YdYVj1KfZ7gNEJb-J8z24PWCwA1mkH6k,A Knight of the Cumberland,,"""Fox, John, Jr., 1862-1919""",https://www.gutenberg.org/cache/epub/324/pg324.cover.medium.jpg,324,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1xjymu3cvgfl058yw79jlcn0hasl4fykmmqaje0yq6q4x0flq0rvs80vtkn
iscn://likecoin-chain/sd7HbEJoQrd3J0jbYBfmP5CL1fqwIt7TLX5vs7L634I,A Knight of the Nets,,"""Barr, Amelia E., 1831-1919""",https://www.gutenberg.org/cache/epub/9374/pg9374.cover.medium.jpg,9374,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft14tq82uaghkpjx2kg58469y3z3t7wveh355dedjf8dy5z0efg026q6rs595
iscn://likecoin-chain/sBb22IKwZ16oUth6RlPJnaGjT4Ov2EIF2UDC2UkusXs,A Knight of the Nineteenth Century,,"""Roe, Edward Payson, 1838-1888""",https://www.gutenberg.org/cache/epub/6311/pg6311.cover.medium.jpg,6311,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1c6t9assh02djfsg3nl4fxck4l2t9776s8l27z7qceaujn2kmc9vql6gyg5
iscn://likecoin-chain/c29hMMVCQ2BhKCL2J619E0zkzbOJutGhuWS5PUaNrNg,A Knight of the White Cross: A Tale of the Siege of Rhodes,,"""Henty, G. A. (George Alfred), 1832-1902""",https://www.gutenberg.org/cache/epub/4932/pg4932.cover.medium.jpg,4932,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1893vvwnfp4wclq2eu54t4q37nhdcvw0gdv39gqtpaagxz56vl2fsxuyhvv
iscn://likecoin-chain/VMZCl3jRwp2PXFmE2qDqJ-7YjeT8hXX70_1QUnkcIAs,"A Lecture On Heads As Delivered By Mr. Charles Lee Lewes, To Which Is Added, An Essay On Satire, With Forty-Seven Heads By Nesbit, From Designs By Thurston, 1812",,"""Stevens, George Alexander, 1710-1784?""",https://www.gutenberg.org/cache/epub/21822/pg21822.cover.medium.jpg,21822,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1d9txhndhfkyfm8n566595xs56nmf2gryz3mmucfuxxp9368p39ss3vvscw
iscn://likecoin-chain/-i-4fGjqAzs0GL_F2UTB8Nn55qbnGf80qgnlt8Ea1YA,A Legend of Montrose,,"""Scott, Walter, 1771-1832""",https://www.gutenberg.org/cache/epub/1461/pg1461.cover.medium.jpg,1461,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ml7sk8v3vz5l22fflyvcvelptf8suhdwnk7vld3y8pr0kguu9avq4ww04q
iscn://likecoin-chain/8_Z2opjrrNwTODS6Q8CJpCU_oRIUjiZ-7hzs6ZfwUxU,A Legend of Old Persia and Other Poems,,"""Tennyson, A. B. S. (Alfred Browning Stanley), 1878-1952""",https://www.gutenberg.org/cache/epub/22322/pg22322.cover.medium.jpg,22322,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1mp0x3t88t0lgq7l626wq0xrjrtsrssp74ua2nqf4ptntceljafns8udq4n
iscn://likecoin-chain/0LqwoNtRAMoEyXVDidJADF4vhDx3HLcddrUPUnMU4U8,A Letter to a Hindu,,"""Tolstoy, Leo, graf, 1828-1910""",https://www.gutenberg.org/cache/epub/7176/pg7176.cover.medium.jpg,7176,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1vhnmfmqucj4dmhefxvedpm00jggantmvemgzrxkuctukgyy6t55sfhgend
iscn://likecoin-chain/LVgKhw8W67fOG8LFnKG8VMPp1_1Ms8ULzZwGeucV2Fs,"A Letter To The Society for the Suppression of Vice, on their Malignant Efforts to Prevent a Free Enquiry After Truth and Reason",,"""Carlile, Richard, 1790-1843""",https://www.gutenberg.org/cache/epub/40212/pg40212.cover.medium.jpg,40212,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ke77k5luyuw7g204pq2j73282muef5vn0yeu0tst68rx4ghrey7s8wkxrt
iscn://likecoin-chain/H-w94aHyVCx5_ifh9tgH913UpnRkurvBOBWe02mStbM,A Lie Never Justifiable A Study in Ethics,,"""Trumbull, H. Clay (Henry Clay), 1830-1903""",https://www.gutenberg.org/cache/epub/10591/pg10591.cover.medium.jpg,10591,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1m4xs8zusg86lz6j85jvdawj5vygrpa4q84d8lvm2x3n4q3ju7ywq4njgfw
iscn://likecoin-chain/dOTeBAVeMo-6CdXlzLTg5Uz3ZeZkTP4Qu6IJat4a3P8,A Lieutenant at Eighteen,,"""Optic, Oliver, 1822-1897""",https://www.gutenberg.org/cache/epub/24866/pg24866.cover.medium.jpg,24866,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1vv7pmfcarv3quezjw5nhke99tl2gec84v4urwj6g5adkaxuf00fsx4j8ul
iscn://likecoin-chain/gaTYd83iL96JjI5ye55ZbSjde1OOe7B06tDGXFEdLbE,A Little Book for Christmas,,"""Brady, Cyrus Townsend, 1861-1920""",https://www.gutenberg.org/cache/epub/15343/pg15343.cover.medium.jpg,15343,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1sf8vnkj8jwnrfljnw575rzzeejk73kp885n54yd58czxnhp4tgcscq4gr9
iscn://likecoin-chain/fE0yBSNU8cvDLdI2XsUMQ9XvA6Xc-fCs_hJtWy5PANc,A Little Bush Maid,,"""Bruce, Mary Grant, 1878-1958""",https://www.gutenberg.org/cache/epub/8730/pg8730.cover.medium.jpg,8730,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1n6kskll9mwxgqylxna9yu5qwf5uuj8nw3dext75tn8qewhaaam0qvyy5zx
iscn://likecoin-chain/UjqWWSJ6qMO8vYjiFgRmeM8VDI97y9GfYIVL_eYgHsc,A Little Cook Book for a Little Girl,,"""Waterman, Amy Harlow (Lane), Mrs., 1873-"",""O'Brien, Harriet [Illustrator]""",https://www.gutenberg.org/cache/epub/44847/pg44847.cover.medium.jpg,44847,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft17r2hnj7qrcxuluff9nucfpceph7ll0kau2dwzjhj8rkeaz2vyz8qg87gpy
